index,User,Merchant Name,Amount,Is Fraud?,Datetime_As_Float
1224,824,7789,74.38,1,3565.086805555556
1225,824,20729,6.14,1,3565.0965277777777
1226,824,12392,77.26,1,3565.254861111111
1227,824,5864,166.71,1,3565.2652777777776
1228,824,8137,79.47,1,3565.452083333333
1230,824,1841,51.02,1,3566.0819444444446
1231,824,20729,3.57,1,3566.110416666667
1232,824,5864,1.55,1,3566.297916666667
1233,824,6550,80.84,1,3566.305555555556
1236,824,20729,111.26,1,3568.0604166666667
1237,824,5410,41.74,1,3568.2305555555554
1238,824,15281,161.75,1,3568.2479166666667
6627,824,9184,0.07,1,5348.5875
10695,825,19845,538.4,1,7593.45
10697,825,18161,72.03,1,7594.497222222222
10699,825,2837,105.37,1,7594.590277777777
10700,825,11637,9.85,1,7594.633333333333
10703,825,19486,114.68,1,7594.278472222222
10704,825,1142,101.0,1,7594.288194444444
10708,825,1142,501.36,1,7595.159722222223
10709,825,1142,-101.0,1,7595.160416666667
28085,827,20729,45.88,1,5288.488888888889
28086,827,11855,4.62,1,5288.489583333333
28087,827,18769,1.88,1,5288.546527777778
28088,827,6232,19.8,1,5288.547916666666
28132,827,5864,96.69,1,5318.500694444445
28133,827,13843,132.6,1,5318.503472222223
28134,827,8137,147.41,1,5318.618055555556
28137,827,2423,115.87,1,5318.427777777778
28139,827,5914,31.71,1,5319.584027777778
28141,827,18681,39.02,1,5319.626388888889
28142,827,4161,155.81,1,5319.680555555556
31224,827,13266,431.42,1,9349.4875
31225,827,1841,13.42,1,9349.613194444444
31226,827,1841,15.29,1,9350.494444444445
31230,827,3055,695.64,1,9355.658333333333
31234,827,12935,16.34,1,9357.581944444444
31235,827,5305,4.4,1,9357.685416666667
31240,827,20729,120.41,1,9362.545833333334
31242,827,1841,77.74,1,9363.455555555556
31245,827,814,97.77,1,9367.818055555555
31248,827,16190,5.15,1,9369.781944444445
31251,827,8268,25.71,1,9370.670833333334
31753,827,19683,90.83,1,5759.328472222222
31754,827,1467,52.04,1,5759.352083333333
31755,827,20601,137.09,1,5759.403472222222
31756,827,13578,96.28,1,5760.566666666667
31757,827,6163,74.02,1,5760.625
34778,829,8710,107.39,1,2931.551388888889
39293,829,14440,7.04,1,7536.296527777778
39294,829,11637,0.52,1,7537.533333333334
39296,829,9076,72.08,1,7538.479861111111
39297,829,5987,47.92,1,7539.605555555556
39298,829,14992,178.0,1,7539.663194444444
39299,829,4161,152.63,1,7539.33125
39300,829,11373,311.13,1,7540.550694444444
39301,829,20311,21.05,1,7540.563888888889
39302,829,4161,55.76,1,7540.567361111111
39303,829,2463,19.96,1,7540.63125
39305,829,14992,-178.0,1,7540.41875
39306,829,14992,259.08,1,7540.426388888889
40228,829,13266,54.62,1,5773.414583333333
41451,829,11916,339.64,1,8162.404861111111
41454,829,17257,103.22,1,8163.575
